XF,transcript_id,difference,uncertainty,stat,pval,padj,avg_coverage
ZNF322,NM_024639.5_2,-0.1467187426352044,0.23268010109796214,-0.6305599058229453,0.5283283215347476,0.9805808749412689,1.9508230797485149
ZNF391,NM_001322289.2,-0.7638279615990733,0.3602913732537629,-2.120028450031993,0.0340036461134347,0.4091268396043263,1.612173138176063
ZNF76,NM_001292032.2,-0.566017750234407,0.3948591878977848,-1.433467341225777,0.15172432564534907,0.7680356358456353,1.6619036453223444
ZNF76,NM_003427.5,-0.1893877655155447,0.35353599684062104,-0.5356958476873951,0.5921687738434278,0.9805808749412689,1.9605661609931047
ZNRD1ASP,NR_145416.1_8,0.05013764622704853,0.4609967909168556,0.10875920877308504,0.9133934785156752,0.9997299078530111,1.1445641015132093
ZSCAN12,NM_001163391.2,0.061650328608458926,0.13345575521662942,0.4619533156017607,0.6441147990829765,0.9838676601377333,2.3185889035764315
ZSCAN12,NR_028077.2,0.4833910957924785,0.3216591708917062,1.502805265748891,0.13288926765678707,0.7680356358456353,1.6271786035657883
ZSCAN12,XM_047419594.1,-0.2398532295002325,0.2730312447787377,-0.8784827161250633,0.37968181329670125,0.9663586886541822,1.5679430762783277
ZSCAN12,XM_047419596.1,-0.4057112501488285,0.3126404202941525,-1.2976928887413497,0.19439288827131632,0.8022487180591629,1.539584245638253
ZSCAN12,XM_047419597.1,-0.1021846623123898,0.23821918672544956,-0.4289522759145292,0.66795795575671435,0.9878880037402346,1.6963046461829423
ZSCAN12P1,NR_024063.2,-0.34658219591196615,0.3435569761374312,-1.0088055838904717,0.3130678825937782,0.9137263901847296,1.6234574536912927
ZSCAN16,NM_001320558.2,-0.12496556701945272,0.3845974828903297,-0.32492559774523383,0.7452373829516893,0.9888412045606825,1.2649620556628425
ZSCAN23,NM_001012455.2,-0.3528646117661174,0.3954447824113869,-0.8923233469269225,0.37221964382396683,0.9663586886541822,1.2698020095901488
ZSCAN23,XM_047418384.1,-0.13417751955767981,0.19801602905468527,-0.677609384443441,0.49801939434363407,0.9805808749412689,1.8738432975999424
ZSCAN23,XR_007059226.1,-0.7532708260681823,0.18697923842165118,-4.028633512612262,5.6101996544595566e-5,0.003342076079870907,2.1168582381833847
ZSCAN26,XM_047419313.1,0.16159066817374546,0.2701073892037596,0.5982460111516871,0.5496757946857165,0.9805808749412689,1.5725233880893623
ZSCAN9,XM_017011267.2,-0.021832857952846146,0.26739084602582014,-0.08165147864013973,0.9349238638894829,0.9997299078530111,1.631857913321518
ZSCAN9,XM_047419316.1,-0.10732987277189401,0.2948972502704251,-0.3639568448789229,0.7158902352523311,0.9888412045606825,1.483073823974215
